"458","Acropomatidae"
"459","Apogonidae"
"460","Ariommatidae"
"461","Blenniidae"
"462","Callionymidae"
"463","Carangidae"
"464","Centrolophidae"
"465","Centropomidae"
"466","Chaenopsidae"
"467","Chaetodontidae"
"468","Cirrhitidae"
"469","Coryphaenidae"
"470","Dactyloscopidae"
"471","Echeneidae"
"472","Elassomatidae"
"473","Eleotridae"
"474","Ephippidae"
"475","Gerreidae"
"476","Gobiesocidae"
"477","Gobiidae"
"478","Haemulidae"
"479","Inermiidae"
"480","Istiophoridae"
"481","Kyphosidae"
"482","Labrisomidae"
"483","Lobotidae"
"484","Lutjanidae"
"485","Malacanthidae"
"486","Microdesmidae"
"487","Mullidae"
"488","Nomeidae"
"489","Opistognathidae"
"490","Osphronemidae"
"491","Pempheridae"
"492","Polynemidae"
"493","Pomacanthidae"
"494","Pomacentridae"
"495","Pomatomidae"
"496","Priacanthidae"
"497","Rachycentridae"
"498","Scaridae"
"499","Scombridae"
"500","Serranidae"
"501","Sparidae"
"502","Sphyraenidae"
"503","Trichiuridae"
"504","Tripterygiidae"
"505","Uranoscopidae"
"506","Xiphiidae"
"507","Zoarcidae"
"508","Aphredoderidae"
"509","Achiridae"
"510","Bothidae"
"511","Cynoglossidae"
"512","Paralichthyidae"
"513","Pristidae"
"514","Rajidae"
"515","Rhinobatidae"
"516","Dactylopteridae"
"517","Scorpaenidae"
"518","Triglidae"
"519","Ariidae"
"520","Clariidae"
"521","Heptapteridae"
"522","Loricariidae"
"523","Dalatiidae"
"524","Gonostomatidae"
"525","Stomiidae"
"526","Balistidae"
"527","Diodontidae"
"528","Molidae"
"529","Monacanthidae"
"530","Ostraciidae"
"531","Tetraodontidae"
"532","Narcinidae"
"533","Torpedinidae"
"534","Cymodoceaceae"
"535","Goodeniaceae"
"536","Cordiaceae"
"537","Bataceae"
"538","Capparaceae"
"539","Caricaceae"
"540","Canellaceae"
"541","Zamiaceae"
"542","Surianaceae"
"543","Casuarinaceae"
"544","Loganiaceae"
"545","Tetrachondraceae"
"546","Lauraceae"
"547","Annonaceae"
"548","Chrysobalanaceae"
"549","Clusiaceae"
"550","Putranjivaceae"
"551","Rhizophoraceae"
"552","Combretaceae"
"553","Myrtaceae"
"554","Lomariopsidaceae"
"555","Psilotaceae"
"556","Schoepfiaceae"
